Complexity,Loss,Equation
96,6.9543815,"((((TARP + -9.556284) - (((((Tair * -0.5299152) / (RH + (VPD / -0.32479763))) + ((VPD + VPD) + (Patm + Tair))) / (((Tair - sqrt(VPD)) + (-1.0259461 + Tair)) / 1.4499093)) / (RH - 42.665115))) * 1.4504937) + 6.157527) - ((0.25310582 / (((RH / Tair) - ((Patm / ((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (Patm * (((TARP - (Tair - -1.0513016)) * 0.11314541) * VPD))) - (VPD / Tair))))) * (TARP * 0.4920949))) / ((TARP - (Patm / (VPD + sqrt(TARP)))) / RH))) - -0.14625125)) * Tair)"
97,6.954142,"(((-9.556284 - ((((Tair * (-0.5299152 / (RH + (VPD / -0.32479763)))) + (((VPD + VPD) + Patm) + Tair)) / ((((Tair - sqrt(VPD)) + log(0.46624032)) + Tair) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504937) + (6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / ((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (((Patm * (TARP - (Tair - -1.0513016))) * 0.11314541) * VPD)) - (VPD / Tair))))) * (TARP * 0.4920949))) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair))"
98,6.9207215,"((((TARP + -9.556284) - (((((Tair * -0.5299152) / (RH + (VPD / -0.32479763))) + ((VPD + VPD) + (Patm + (VPD * 1.1828538)))) / (((Tair - sqrt(VPD)) + (-1.0259461 + Tair)) / 1.4499093)) / (RH - 42.665115))) * 1.4504937) + 6.157527) - ((0.25310582 / (((RH / Tair) - ((Patm / ((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (Patm * (((TARP - (Tair - -1.0513016)) * 0.11314541) * VPD))) - (VPD / Tair))))) * (TARP * 0.4920949))) / ((TARP - (Patm / (VPD + sqrt(TARP)))) / RH))) - -0.14625125)) * Tair)"
100,6.914217,"((((TARP + -9.556284) - (((((1.0920024 - (TARP * 0.31380698)) / ((VPD / -0.32479763) + RH)) + (((VPD + 1.9350889) + (VPD * 1.6375616)) + Patm)) / (((Tair + (Tair - sqrt(RH))) + -1.0259461) / 1.4499093)) / (RH - 42.665115))) * 1.4504937) + 6.157527) - ((0.25541303 / (((RH / Tair) - ((Patm / ((TARP * (TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (((VPD * Patm) * (TARP - (Tair - -1.0513016))) * 0.11314541)) - (VPD / Tair)))))) * 0.4920949)) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair)"
103,6.9107175,"((((-9.556284 - ((((((((1.0920024 - (TARP * 0.31380698)) / ((VPD / -0.3247969) + RH)) + 0.48459512) + (sqrt(VPD) + VPD)) + (VPD * 1.6375616)) + Patm) / ((Tair + ((Tair + -1.0259461) - sqrt(RH))) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504938) + 6.157527) - ((0.25310603 / (((RH / Tair) - ((Patm / ((TARP * (TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (((VPD * Patm) * (TARP - (Tair - -1.0513016))) * 0.11314535)) - (VPD / Tair)))))) * 0.49209493)) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625119)) * Tair)"
104,6.90992,"((((-9.556284 - (((((1.0920024 - (0.31380698 * TARP)) / ((VPD / -0.32479763) + RH)) + ((log(0.13329105) + (sqrt(VPD) + VPD)) + ((1.6375616 * VPD) + Patm))) / ((Tair + (-1.0259461 + (Tair - sqrt(RH)))) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504937) + 6.157527) - ((0.25310582 / (((RH / Tair) - ((Patm / ((TARP * (TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / ((VPD * Patm) * ((TARP - (Tair - -1.0513016)) * 0.11314541))) - (VPD / Tair)))))) * 0.4920949)) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair)"
105,6.909675,"(((((-9.556284 - (((((1.0920024 - (0.31380698 * TARP)) / ((VPD / -0.32479763) + RH)) + ((0.48459512 + (sqrt(VPD) + VPD)) + ((1.6375616 * VPD) + Patm))) / ((Tair + ((-1.0259461 + Tair) - sqrt(RH))) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504937) + 6.157527) - ((0.25310582 / (((RH / Tair) - ((Patm / ((TARP * (TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / ((VPD * Patm) * ((TARP - (Tair - -1.0513016)) * 0.11314541))) - (VPD / Tair)))))) * 0.4920949)) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair)) + 0.018184206"
126,6.858545,"(((-9.556284 - ((((Patm + (((1.0920024 - TARP) * 0.31380698) / ((VPD / -0.32479763) + RH))) + (((VPD + (0.48459512 + Tair)) + 1.4504937) * 1.6375616)) / (((((Tair - (Tair / Tair)) - (-1.0882932 / ((TARP * 0.4920949) * (((TARP - (TARP - sqrt(TARP))) * ((TARP - Tair) / Tair)) / TARP)))) - -0.14625125) + (Tair + -1.0259461)) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504937) + (6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / (TARP * ((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (Patm * (VPD * ((TARP - (Tair - -1.0513016)) * 0.11314541)))) - (VPD / Tair))))) * 0.4920949))) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair))"
127,6.825632,"(((-9.556284 - ((((Patm + ((1.0920024 - TARP) * (0.31380698 / ((VPD / -0.32479763) + RH)))) + ((VPD + (Tair + (0.48459512 + 1.4504937))) * 1.6375616)) / ((((((Tair - (0.26690018 / Tair)) - (-1.0882932 / (sqrt(Patm * 0.4920949) * ((((TARP - (TARP - sqrt(TARP))) * (TARP - Tair)) / Tair) / TARP)))) - -0.14625125) + Tair) + -1.0259461) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504937) + (6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / (TARP * ((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (Patm * (VPD * ((TARP - (Tair - -1.0513016)) * 0.11314541)))) - (VPD / Tair))))) * 0.4920949))) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair))"
131,6.8242354,"(((((-9.556284 - (((Patm + ((((1.0920024 - ((-9.556284 + TARP) * 1.4504937)) * 0.31380698) / ((VPD / -0.32479656) + RH)) + ((VPD + (Tair + 1.9350889)) * 1.6375616))) / (((((Tair - (0.26690018 / Tair)) - (-1.0882932 / ((((sqrt(Patm * 0.4920949) * (TARP - Tair)) * (TARP - (TARP - sqrt(TARP)))) / Tair) / TARP))) - -0.14625125) + (Tair + -1.0259461)) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504929) + 6.157527) - ((0.25310665 / (((RH / Tair) - ((Patm / (TARP * ((TARP - (((TARP - (Tair - -0.28836173)) - ((Patm / ((Patm * VPD) * ((TARP - (Tair - -1.0513016)) * 0.113145396))) - (VPD / Tair))) * sqrt(Patm))) * 0.49209487))) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625105)) * Tair)) - -0.10745644"
135,6.8162823,"(((-9.556284 - ((((Patm + ((1.0920024 - ((-9.556284 - (RH - 42.665115)) + (TARP * 1.4504937))) * (0.31380698 / ((VPD / -0.32479763) + RH)))) + ((VPD + (Tair + (0.48459512 + 1.4504937))) * 1.6375616)) / ((((((Tair - (0.26690018 / Tair)) - (-1.0882932 / (sqrt(Patm * 0.4920949) * ((TARP - Tair) * (((TARP - (TARP - sqrt(TARP))) / Tair) / TARP))))) - -0.14625125) + Tair) + -1.0259461) / 1.4499093)) / (RH - 42.665115))) + TARP) * 1.4504937) + (6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / (TARP * ((TARP - (((TARP - (Tair - -0.28836173)) - ((Patm / (Patm * (VPD * ((TARP - (Tair - -1.0513016)) * 0.11314541)))) - (VPD / Tair))) * sqrt(Patm))) * 0.4920949))) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair))"
137,6.720176,"0.19620381 + (((6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / (((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (((TARP - (Tair - -1.0513016)) * (Patm * VPD)) * 0.11314541)) - (VPD / Tair))))) * TARP) * 0.4920949)) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair)) + (((TARP + -9.556284) - (((Patm + ((((0.12286118 - (Tair * 0.31380698)) / (((VPD - (-0.3883462 / (VPD - (VPD / -0.11894995)))) / -0.32479763) + RH)) + ((((VPD / Tair) - ((((Patm / VPD) * (Tair - -1.0513016)) / (TARP - ((Patm / ((TARP + sqrt(VPD)) / RH)) - -0.14625125))) / -9.291597)) + 0.12793551) * RH)) + VPD)) / ((((Tair + Tair) + -1.0259461) - sqrt(RH)) / 1.4499093)) / (RH - 42.665115))) * 1.4504937)) - 0.17440557)"
140,6.5886574,"((6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / (((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (((TARP - (Tair - -1.0513016)) * (Patm * VPD)) * 0.11314541)) - (VPD / Tair))))) * TARP) * 0.4920949)) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair)) + ((((TARP + -9.556284) - (((Patm + (((((0.12286118 - Tair) * 0.31380698) / (((VPD - (-0.3883462 / (VPD - ((VPD - sqrt(TARP * TARP)) / -0.11894995)))) / -0.32479763) + RH)) + ((((VPD / Tair) - ((Patm / VPD) * ((Tair / (TARP - ((Patm / ((TARP + sqrt(VPD)) / RH)) - -0.14625125))) / -9.291597))) + 0.12793551) * RH)) + VPD)) / ((Tair + ((Tair + -1.0259461) - sqrt(RH))) / 1.4499093)) / (RH - 42.665115))) * 1.4504937) - 0.17440557)) + 0.19620381"
142,6.573883,"(((((TARP + -9.556284) - (((((0.12286118 - ((Tair * 0.31380698) / (((VPD - (-0.3883462 / (VPD - ((VPD - sqrt(TARP * Tair)) / -0.11894995)))) / -0.32479763) + RH))) + Patm) + (((((VPD / Tair) - ((Patm / VPD) * (((Tair - -1.0513016) / (TARP - ((Patm / ((TARP + sqrt(VPD)) / RH)) - -0.14625125))) / -9.291597))) + 0.12793551) * RH) + VPD)) / ((((Tair + -1.0259461) + Tair) - sqrt(RH)) / 1.4499093)) / (RH - 42.665115))) * 1.4504937) - 0.17440557) + (6.157527 - ((0.25310582 / (((RH / Tair) - ((Patm / ((TARP - (sqrt(Patm) * ((TARP - (Tair - -0.28836173)) - ((Patm / (((TARP - (Tair - -1.0513016)) * (Patm * VPD)) * 0.11314541)) - (VPD / Tair))))) * (TARP * 0.4920949))) / ((TARP - (Patm / (sqrt(TARP) + VPD))) / RH))) - -0.14625125)) * Tair))) + 0.19620381"
