Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC
BAR_190627_1207_0030,0.024315745,0.03047304,0.0041343,0.18410751,0.789930556,1.968304901,1.87424942,1.444771082,1.517274046,5.597367065,5.329896791,0.766669559,0.307529664,0.33833961,0.306181114,47.32432862,0.070164351,0.022634443,0.027566843,0.956074583,5.041652228,4.820893319,1.253222552,0.159791765,0.321521585,0.032496035,0.031358607,0.001137429,0.164466482,0.767783692,0.683539184,0.517166404,0.541451406,0.36350608,0.715975749,0.410150687,0.541317416,6.041652228,0.709364256,0.88333478,0.239705522,0.292823463,0.221961465,0.943807033,0.298854924,2.244592548,0.239705522,0.292823463,29.24706797,0.112382397,-0.715975749,-0.112382397,0.761073807,0.141149624,0.164569884,0.127557608,0.770658708,0.101783684,0.433717912,-0.027198838,0.412669245,0.350010688,0.804634749,0.79794287,685.6650825,0.980294698,7.571534822,0.320808845,1.795829725,1.125464153,9.8337977,0.121554784,-0.766669559,1.29,0.8
BAR_190627_1207_0031,0.020740692,0.029392337,0.003461074,0.21262808,0.690972222,2.117994308,2.247101324,1.174460191,1.10698168,5.268510839,5.589664542,0.822249637,0.365886113,0.392477963,0.341865219,33.80963364,0.064579381,0.020865161,0.025437038,0.96796624,6.234133169,5.104763461,1.417133864,0.191887388,0.380003397,0.034582908,0.037012345,-0.002429437,0.194763379,0.827647938,0.732334924,0.548424833,0.596074121,0.416729625,0.757108616,0.455787157,0.618413629,7.234133169,0.713981699,0.911124818,0.289814405,0.366757437,0.335165703,0.945815273,0.360400874,2.758121792,0.289814405,0.366757437,24.24521814,0.172573754,-0.757108616,-0.172573754,0.789302,0.174833362,0.37103096,0.111859541,0.809206815,0.078933645,0.487805341,-0.044106892,0.386995786,0.39721447,0.846563026,0.705649639,576.3814707,0.9820763,10.25173509,0.382602782,1.858683355,1.149891141,11.85930908,0.185371386,-0.822249637,1.55,0.79
BAR_190627_1207_0032,0.019247517,0.029059457,0.003227863,0.22687744,0.685763889,2.181957397,2.15621676,1.131438223,1.144945186,5.386707325,5.323160127,0.843595568,0.393789327,0.417416522,0.35882296,29.09595084,0.062634583,0.020210047,0.024646693,0.971944471,6.807353042,5.171196433,1.509776923,0.207629923,0.40773422,0.035643534,0.039681219,-0.004037685,0.209699161,0.850169931,0.750835569,0.563879866,0.622013303,0.442258778,0.772917017,0.475596141,0.648911991,7.807353042,0.712764545,0.921797784,0.314293716,0.403963798,0.390137243,0.945290196,0.390587436,3.016648856,0.314293716,0.403963798,22.87133163,0.203116428,-0.772917017,-0.203116428,0.800053829,0.191392803,0.455676617,0.105599938,0.824455996,0.069944067,0.511246402,-0.052469946,0.373485551,0.418516049,0.862939131,0.662349506,519.5166182,0.982764169,11.78736146,0.412258214,1.89331354,1.159135699,12.85027298,0.217660459,-0.843595568,1.59,0.78
BAR_190627_1207_0033,0.02131062,0.02798495,0.003739891,0.21187347,0.600694444,2.121519089,2.145247674,1.019316776,1.008042113,4.587785027,4.639098092,0.817220635,0.363201556,0.389866991,0.340606735,34.17918918,0.0705168,0.020422918,0.024872675,0.965309283,6.570979044,5.765322341,1.313192671,0.19056285,0.377197129,0.030919389,0.031200533,-0.000281144,0.194194983,0.825565427,0.739531519,0.527664877,0.594159368,0.381624687,0.766654429,0.459884076,0.622500661,7.570979044,0.701411999,0.908610317,0.284822459,0.358597231,0.265913614,0.940243927,0.357418766,2.703278181,0.284822459,0.358597231,31.32279835,0.135394114,-0.766654429,-0.135394114,0.764229488,0.173147372,0.356184224,0.107152632,0.81125033,0.081597038,0.48466572,-0.043445716,0.401818323,0.394628804,0.815266232,0.761502879,740.4470869,0.982268466,9.942154194,0.379878039,1.68830509,1.147702328,11.7007442,0.146509286,-0.817220635,1.34,0.77
BAR_190627_1207_0034,0.019357678,0.028127622,0.0035317,0.2236627,0.659722222,2.090541763,2.149588809,1.136069148,1.104862469,4.965036685,5.10527342,0.840690907,0.388909146,0.412448355,0.355190285,30.04025683,0.069225944,0.01981881,0.02414418,0.968910325,6.951710244,5.472437252,1.453047313,0.204305022,0.402136886,0.033365866,0.036328507,-0.002962641,0.206657033,0.850246982,0.752004768,0.551338221,0.616465612,0.421580964,0.776579006,0.474841364,0.649746264,7.951710244,0.691411449,0.920345453,0.307880344,0.395174056,0.357191491,0.935572607,0.384431718,2.978729492,0.307880344,0.395174056,25.22573641,0.184687556,-0.776579006,-0.184687556,0.776893517,0.188031198,0.442002597,0.103735311,0.824873132,0.071391557,0.506934719,-0.05037739,0.379435835,0.414436213,0.840923248,0.688208836,598.6520233,0.98294176,11.5542112,0.406132902,1.78270336,1.157882078,12.60909908,0.19952732,-0.840690907,1.37,0.8
BAR_190627_1207_0035,0.019521903,0.029315418,0.003415359,0.22367202,0.786458333,2.052477722,2.04295887,1.379430319,1.385857562,5.811077548,5.784127298,0.839454023,0.388062541,0.412039396,0.355085602,30.06139659,0.06536237,0.020430069,0.024904803,0.96992031,6.629842426,5.080911476,1.501668049,0.204150117,0.401704381,0.035693574,0.039630518,-0.003936944,0.20625446,0.846941906,0.744692512,0.561031855,0.616304699,0.437592329,0.768246058,0.470611414,0.641573233,7.629842426,0.70219994,0.919727011,0.309254052,0.396322896,0.385561984,0.940602919,0.383964854,2.962867285,0.309254052,0.396322896,22.5775317,0.20053342,-0.768246058,-0.20053342,0.791305963,0.187762377,0.438631169,0.107575828,0.820786617,0.071637555,0.506332326,-0.050478041,0.373605775,0.413974198,0.856005597,0.665926135,516.012161,0.982524539,11.45749059,0.405764973,1.896776565,1.15734784,12.64074762,0.215611888,-0.839454023,1.44,0.82
BAR_190627_1207_0036,0.02025634,0.029365323,0.003324535,0.21440524,0.694444444,2.040818253,2.258831484,1.224998843,1.106766935,5.102045629,5.647078706,0.827356996,0.370227932,0.396404764,0.34421326,33.11255049,0.062790816,0.020685696,0.025225399,0.969461825,6.301307055,5.036476464,1.449685531,0.1941489,0.384294845,0.035149771,0.038181852,-0.003032081,0.196756507,0.832334895,0.735406665,0.554625716,0.599664317,0.427033428,0.759074085,0.45827986,0.624116615,7.301307055,0.718031244,0.913678498,0.293784429,0.373503582,0.355169058,0.94754024,0.365009981,2.816005185,0.293784429,0.373503582,23.23320788,0.183568676,-0.759074085,-0.183568676,0.796601441,0.177389675,0.38826575,0.11122095,0.812058308,0.076720742,0.491937675,-0.045237946,0.382583467,0.400787289,0.855124365,0.689804774,551.8014372,0.982292159,10.58459919,0.38701813,1.881261685,1.152109802,12.01329332,0.196750498,-0.827356996,1.46,0.85
BAR_190627_1207_0037,0.02018347,0.02833378,0.003381508,0.20550722,0.614583333,2.205667038,2.260673327,1.003097911,0.978690717,4.880038319,5.001739733,0.821140429,0.356050366,0.383063513,0.334170141,36.3068267,0.065155856,0.020179281,0.024598532,0.967623835,6.253081657,5.166707585,1.403811139,0.18532375,0.369480666,0.033102582,0.035197851,-0.002095269,0.188207634,0.826761931,0.732611477,0.545943315,0.584218388,0.41258301,0.757666278,0.449860324,0.61801121,7.253081657,0.713005631,0.910570214,0.279580684,0.355157448,0.326754765,0.945394443,0.349006256,2.745847039,0.279580684,0.355157448,24.87322273,0.167987881,-0.757666278,-0.167987881,0.786758487,0.168750287,0.353266864,0.111539569,0.809005605,0.079454826,0.480498376,-0.040088259,0.388900829,0.390098479,0.843291937,0.712346535,632.0822534,0.98264565,10.18195682,0.370674952,1.78239717,1.14940873,11.4454374,0.180573303,-0.821140429,1.77,0.77
BAR_190627_1207_0038,0.020203384,0.026924487,0.003568752,0.20600969,0.598958333,2.164258728,2.005519619,0.996299551,1.075157769,4.66668288,4.324401676,0.821377397,0.357192232,0.383784689,0.334730031,36.11890843,0.070394275,0.019543462,0.02380236,0.96594352,6.65138775,5.741387936,1.33267214,0.185806306,0.370280251,0.030076838,0.030736926,-0.000660088,0.189110816,0.83001588,0.742132251,0.531090345,0.585082191,0.387482709,0.768823216,0.455763875,0.627650114,7.65138775,0.699753358,0.910688699,0.278046001,0.353176449,0.279542807,0.939483934,0.349867766,2.74846075,0.278046001,0.353176449,30.25830787,0.142614187,-0.768823216,-0.142614187,0.765931589,0.169211703,0.354971422,0.106363066,0.813825057,0.079811877,0.481097919,-0.040223036,0.39851538,0.390662386,0.819075895,0.750372106,776.7092685,0.98305226,10.19679129,0.371565261,1.636582705,1.149511808,11.41722248,0.154298415,-0.821377397,1.57,0.78
BAR_190627_1207_0039,0.018534372,0.027932733,0.003247304,0.23061238,0.585069444,1.739591675,2.082013845,1.210772636,1.011640726,3.664014963,4.385241658,0.85121723,0.40243611,0.424639113,0.363427497,27.97575853,0.065319171,0.019444841,0.023704014,0.972228612,7.255990561,5.478146384,1.507077391,0.212078008,0.415808291,0.03408379,0.037921839,-0.003838049,0.21404091,0.859730253,0.761795721,0.561863926,0.6290471,0.438957431,0.783923721,0.484248031,0.664593681,8.255990561,0.701831576,0.925608615,0.320053775,0.414358672,0.388618945,0.940435253,0.399495431,3.120894464,0.320053775,0.414358672,24.29864309,0.202258372,-0.783923721,-0.202258372,0.791706213,0.196301231,0.483120703,0.100811264,0.832296841,0.066891896,0.518342152,-0.054596008,0.372816903,0.424881695,0.856770587,0.663535931,564.2895795,0.983376014,12.44241672,0.42072329,1.810068375,1.162418698,13.10061492,0.217454981,-0.85121723,1.76,0.7
BAR_190627_1207_0040,0.018906271,0.027941428,0.003209202,0.23032996,0.640625,1.883144531,2.008175764,1.224680295,1.148430352,4.343002075,4.631355356,0.848286335,0.400515113,0.423278427,0.362859245,28.0989739,0.06411108,0.019565867,0.023855508,0.972516798,7.243313835,5.577750905,1.477892071,0.211423689,0.414327151,0.033767383,0.037130659,-0.003363276,0.213644326,0.856046718,0.761736579,0.558193325,0.628172133,0.432924441,0.783627383,0.483868937,0.66196627,8.243313835,0.709777675,0.924143168,0.318544957,0.410900666,0.371891841,0.943988646,0.39786271,3.079960306,0.318544957,0.410900666,25.23879021,0.192862343,-0.783627383,-0.192862343,0.793955885,0.195385758,0.474520454,0.100806927,0.830983135,0.068209938,0.516629939,-0.054465254,0.377695595,0.423494777,0.855777924,0.676639397,586.4316026,0.983261387,12.18272815,0.419336605,1.800164055,1.161157326,13.04682762,0.207045559,-0.848286335,1.82,0.75
BAR_190627_1207_0041,0.01872007,0.029456185,0.003181489,0.2333315,0.699652778,1.954659729,1.990440681,1.288587453,1.265423293,4.923299194,5.013422467,0.851458414,0.405910371,0.428051955,0.366274243,27.28495397,0.0619476,0.02023388,0.024679018,0.973096708,6.921307528,5.034169612,1.573508272,0.21461143,0.419733633,0.037010811,0.042130905,-0.005120094,0.216212252,0.858362836,0.754575513,0.573549045,0.633373426,0.457975642,0.775817615,0.482216777,0.657726978,7.921307528,0.709473741,0.925729207,0.325788799,0.42110438,0.424614135,0.943855164,0.403858847,3.124312099,0.325788799,0.42110438,21.51320519,0.222850759,-0.775817615,-0.222850759,0.805041928,0.198672069,0.488268622,0.104637206,0.828863489,0.066499305,0.520836336,-0.056209339,0.364503355,0.427472464,0.871535546,0.635522557,465.4884845,0.98282166,12.46424292,0.425211287,1.952245785,1.162522436,13.3061304,0.238608086,-0.851458414,2.04,0.8
BAR_190627_1207_0042,0.019642556,0.028019192,0.003313176,0.21406072,0.623263889,1.881711426,2.032817283,1.192398563,1.103763737,4.222090013,4.56113378,0.831901749,0.371859531,0.397473005,0.344259624,33.12133004,0.064996193,0.019848445,0.024196127,0.96951634,6.639789184,5.355792804,1.426453462,0.194418164,0.385382421,0.033082652,0.035566521,-0.002483869,0.197069079,0.838619294,0.744635285,0.549666185,0.599720179,0.418798939,0.76851287,0.462697893,0.635784055,7.639789184,0.711342161,0.915950874,0.293029708,0.374636009,0.340971361,0.944672693,0.366143512,2.869494769,0.293029708,0.374636009,25.24756165,0.175751758,-0.76851287,-0.175751758,0.788514165,0.178077487,0.399902492,0.107056884,0.817892028,0.075051088,0.493819015,-0.045049669,0.385337622,0.402165153,0.846900168,0.701039345,625.9989014,0.982954962,10.89780373,0.387815717,1.77554322,1.154080478,12.00015528,0.188881752,-0.831901749,1.76,0.76
BAR_190627_1207_0043,0.018931318,0.02804418,0.003349461,0.21870618,0.666666667,1.96323494,2.080280204,1.222472131,1.153690737,4.711763858,4.992672492,0.840670617,0.382074221,0.406246014,0.349972378,31.48636145,0.066556656,0.019630671,0.023925623,0.969832237,6.798629876,5.264491319,1.481364372,0.199774862,0.395080153,0.033807581,0.037241048,-0.003433467,0.201931194,0.848898704,0.748951112,0.557261855,0.608474753,0.431388955,0.772691882,0.468744514,0.646377587,7.798629876,0.699340764,0.920335308,0.301891866,0.388834944,0.373912251,0.939293975,0.376669853,2.978467931,0.301891866,0.388834944,23.73334102,0.193991812,-0.772691882,-0.193991812,0.786615321,0.183859859,0.432885989,0.105555566,0.823188794,0.07125564,0.502404484,-0.047684116,0.376181489,0.409810757,0.850780621,0.675053362,579.416312,0.983172255,11.55261245,0.398043999,1.80063331,1.157873316,12.3510062,0.208885854,-0.840670617,1.74,0.79
BAR_190627_1207_0044,0.01928647,0.027663052,0.003489229,0.2143462,0.666666667,2.175718231,1.998193183,1.103084015,1.201085071,5.221723757,4.795663642,0.834899203,0.373994091,0.398823017,0.344832765,32.9625884,0.069177546,0.019573682,0.023845465,0.967964541,6.748465354,5.402171264,1.43432427,0.19505973,0.386828715,0.032550405,0.035141046,-0.002590641,0.197533283,0.843962755,0.746212026,0.548448394,0.600591023,0.416768932,0.771388476,0.464375253,0.640640714,7.748465354,0.69360071,0.917449602,0.293953479,0.377093886,0.345825046,0.936613551,0.367689261,2.90585848,0.293953479,0.377093886,25.2915963,0.178416769,-0.771388476,-0.178416769,0.775988859,0.178957472,0.4086695,0.105868752,0.820320357,0.073810891,0.495537451,-0.045069169,0.38237406,0.403553235,0.838338188,0.697192414,635.1921462,0.983136117,11.11381191,0.389175939,1.74360975,1.155378381,12.03864708,0.192741038,-0.834899203,1.45,0.85
BAR_190627_1207_0045,0.018223172,0.027829874,0.003419861,0.22873694,0.696180556,2.036094666,2.056949139,1.230910352,1.218430711,5.10296226,5.155228783,0.852420119,0.401000905,0.422740983,0.361584548,28.44173061,0.069125936,0.019307005,0.02352218,0.970538352,7.219115185,5.381926979,1.527169584,0.210513768,0.413591962,0.034016715,0.038156465,-0.00413975,0.212245971,0.862748272,0.759605103,0.562527567,0.626243815,0.440045165,0.783059441,0.482292538,0.664812778,8.219115185,0.683975809,0.926210059,0.318126281,0.413068898,0.399804385,0.931959578,0.39702925,3.138015691,0.318126281,0.413068898,23.57934809,0.208600795,-0.783059441,-0.208600795,0.78112704,0.19497997,0.483351268,0.101276886,0.832406389,0.066316725,0.517283542,-0.053379085,0.368346497,0.423610872,0.851053939,0.654806127,553.6088043,0.983457867,12.55198272,0.418049092,1.80083535,1.162935991,13.01509416,0.225333904,-0.852420119,1.39,0.74
BAR_190627_1207_0046,0.030589182,0.033472925,0.005230296,0.19106652,0.473958333,2.247865601,1.80490416,0.759053387,0.945341053,3.835420679,3.079617721,0.723993728,0.300435104,0.333560736,0.309767171,45.46220311,0.075481521,0.026353309,0.03206349,0.946710333,4.70809154,5.21633084,1.094273296,0.160477338,0.317279173,0.031126372,0.02483336,0.006293012,0.167969052,0.722781721,0.663112986,0.483067747,0.547505795,0.302887877,0.701852608,0.409824264,0.497805419,5.70809154,0.707963583,0.861996864,0.235586006,0.276004221,0.089847541,0.943189074,0.295316272,1.948903457,0.235586006,0.276004221,64.39811183,0.045014801,-0.701852608,-0.045014801,0.72972296,0.138330962,0.088191078,0.131200193,0.748902709,0.119897098,0.420476721,-0.030291991,0.441450732,0.340858601,0.750098282,0.913848491,745.351396,0.976820605,6.246212141,0.319651563,1.795488745,1.1063425,9.74399,0.04901673,-0.723993728,1.2,0.82
BAR_190627_1207_0047,0.03180604,0.03388653,0.005498908,0.19237101,0.260416667,2.056227341,1.56503195,0.455932076,0.599029305,1.927713135,1.467217455,0.716241783,0.299122774,0.3325809,0.31039706,45.10091234,0.077241099,0.027019493,0.032862753,0.944418959,4.676916757,5.328378015,1.06541179,0.16056497,0.316395273,0.030468112,0.02300679,0.007461322,0.168640517,0.715277856,0.660113552,0.475991382,0.548530212,0.289957076,0.700460546,0.410307796,0.490880736,5.676916757,0.705191494,0.858120892,0.234459121,0.272701016,0.063276726,0.941953955,0.294567446,1.90151794,0.234459121,0.272701016,89.7713105,0.031670096,-0.700460546,-0.031670096,0.72076441,0.137784155,0.075575724,0.13131078,0.745440368,0.123248852,0.417945242,-0.030820069,0.446767519,0.339121424,0.735642238,0.938604218,767.2039058,0.976184536,6.048254042,0.319343029,1.77607447,1.102833525,9.7171178,0.034563273,-0.716241783,1.11,0.8
BAR_190627_1207_0048,0.03118714,0.033080578,0.005305518,0.19527012,0.319444444,2.11753334,1.765260129,0.543084719,0.651462059,2.435163338,2.030049146,0.724564891,0.305531781,0.338801033,0.314277344,43.41556301,0.076258031,0.026426696,0.032147802,0.947097085,4.902863003,5.564999949,1.06071214,0.16408298,0.322967665,0.029668498,0.022205794,0.007462704,0.172079041,0.72476778,0.671430988,0.475478502,0.55437149,0.289015058,0.710265147,0.417636798,0.504752613,5.902863003,0.709228196,0.862282446,0.239233254,0.279468887,0.058872354,0.943747185,0.301271922,1.952462205,0.239233254,0.279468887,100.3395558,0.029461728,-0.710265147,-0.029461728,0.723570847,0.141485873,0.100166246,0.127459558,0.752376307,0.120164136,0.424582475,-0.032641133,0.448263467,0.344802504,0.737314759,0.94276285,812.1920667,0.976727231,6.261238446,0.326195154,1.73277393,1.106600602,9.92071632,0.032112743,-0.724564891,1.15,0.82
BAR_190627_1207_0049,0.029337613,0.030032782,0.004889957,0.1770759,0.4375,1.84156723,1.670428257,0.855249797,0.942871981,2.900468387,2.630924505,0.715739415,0.280566826,0.313707802,0.293927513,53.47610942,0.07609602,0.024403382,0.029687232,0.946254126,4.896087149,5.759610382,1.023695486,0.147738287,0.296071993,0.025837994,0.017731879,0.008106115,0.155655783,0.714880802,0.670538083,0.467360994,0.523312304,0.274017767,0.709980463,0.400543831,0.49781074,5.896087149,0.714267942,0.857869707,0.213827597,0.251698282,0.023414825,0.945938312,0.273398801,1.898504404,0.213827597,0.251698282,247.5658772,0.011709018,-0.709980463,-0.011709018,0.7199557,0.126740201,0.033253343,0.127017351,0.74890537,0.124077279,0.403200979,-0.022547176,0.456542986,0.325180127,0.725548364,0.976852994,1057.955245,0.978510422,6.0357978,0.295952193,1.532900415,1.102605739,8.89210398,0.012759975,-0.715739415,1.54,0.77
BAR_190627_1207_0050,0.024300408,0.028304651,0.004225685,0.18934587,0.505208333,2.095529938,1.836102998,0.867918881,0.990549006,3.811245072,3.339412325,0.772517376,0.316553651,0.346906024,0.312410184,44.52204674,0.074355616,0.021675789,0.026378619,0.956339814,5.689567379,5.743198058,1.164780896,0.165045462,0.330708198,0.028083209,0.02479733,0.003285879,0.170402289,0.778321855,0.706770396,0.498051741,0.551031052,0.329865258,0.739907344,0.426429225,0.565159272,6.689567379,0.703731948,0.886258688,0.243912084,0.298375324,0.151360943,0.941297158,0.308416999,2.290599383,0.243912084,0.298375324,46.37912512,0.076118972,-0.739907344,-0.076118972,0.740200347,0.146272975,0.192036829,0.116985089,0.782579636,0.100435275,0.441715793,-0.030128175,0.427592642,0.357072104,0.77277844,0.858530564,920.0171295,0.981000109,7.791880284,0.330781946,1.584886465,1.128059119,10.06289744,0.082767565,-0.772517376,1.16,0.78
